date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220814,5.0,312964077389.47,33.0,323315931416.81,271.0,32263636275.98,36,True,True,True,X20877298,X3233159,1764413881881.43,327882334921.26,2388322743085.79,14.91,108.87,18.73,2.080137359711759e+21,0.858,27022139.16,5.0,316976734984.45,38.0,444383296153.61,760.0,-11278845286.58,True
20220814,67.0,19039850982.25,240.0,190945704662.41,760.0,46145358912.01,36,True,True,True,X19553595,X1909457,1764413881881.43,629983012913.87,133477812190.79,150.14,58.26,344.64,2.080137359711759e+21,0.593,38488523.97,5.0,5623749713.47,237.0,290642298861.17,760.0,34866513159.8,True
20220814,526.0,0.49,528.0,61525108473.04,544.0,6057707106.62,36,True,True,True,X18259389,X615251,1764413881881.43,1246350964840.03,35274454715.08,527.05,0.16,6.9,2.080137359711759e+21,0.008,193089.47,5.0,4012657594.98,664.0,124308542985.32,760.0,-11278845752.21,True
20220814,491.0,15.56,493.0,35287167390.05,518.0,3615364495.17,36,True,True,True,X17997010,X352871,1764413881881.43,1030856570895.34,19311490702.57,492.01,0.16,10.97,2.080137359711759e+21,0.005,171631.13,5.0,4012657594.98,664.0,124308548835.95,760.0,-11278845751.25,True
20220814,3211.0,2547040990.81,3241.0,28717824325.76,3271.0,28418790752.91,7,True,True,True,X16695890,X287178,1640871180383.6,4556390703756.62,14486127863.38,3220.06,6.7,2640.42,1.7436817901135858e+21,0.085,771682.29,761.0,74887670214.05,3244.0,139552891882.02,3271.0,78504674108.58,True
20220814,761.0,156977233386.72,808.0,180413779396.23,3210.0,0.0,7,True,True,True,X18212849,X1804137,1640871180383.6,183227676737.99,1267454740343.55,792.81,88.57,16.05,1.7436817901135858e+21,0.804,8713177.6,761.0,231864903600.77,820.0,294139317663.27,3271.0,50085883355.68,True
20220814,3436.0,290.08,3439.0,3628.6,3439.0,3628.6,11,True,True,True,X16644564,C3,1664456455935.15,20489427558363.8,750677982327.27,3482.17,7.38,252.33,1.990842064202768e+21,-0.0,-27011.2,3272.0,25940150510.16,3435.0,101253711218.81,3439.0,23169727216.2,True
20220814,3309.0,0.24,3310.0,51622.53,3439.0,37551.78,11,True,True,True,X16644565,M5,1664456455935.15,76492708.82,25844.16,3309.48,0.11,405.36,1.990842064202768e+21,-0.0,-117328.46,3272.0,25940150510.16,3435.0,101253749022.42,3439.0,23169761139.38,True
20220814,3272.0,0.0,3272.0,0.0,3272.0,0.0,11,True,True,True,X16644564,sub-A,1664456455935.15,41301543124.83,1367143218730.13,3543.17,38.62,1.46,1.990842064202768e+21,-0.0,0.0,3272.0,25940150510.16,3435.0,101253711098.25,3439.0,23169723587.6,True
20220814,3520.0,30.98,3523.0,393.78,3523.0,393.78,5,True,True,True,X16445878,B3,1644587811509.83,12826872188785.59,4783719779870.58,3575.18,8.04,27.02,1.6488605446374928e+21,-0.001,-3381.3,3440.0,61629780034.5,3519.0,90688504364.96,3523.0,-38329140920.08,True
20220814,3440.0,0.0,3485.0,15609192623.49,3509.0,1488386858.89,5,True,True,True,X16601970,X156091,1644587811509.83,15784640670.04,135279290076.26,3482.92,11.15,1.63,1.6488605446374928e+21,0.037,376800.46,3440.0,61629780034.5,3519.0,90837792342.29,3523.0,-38281088506.52,True
20220814,3496.0,240730545.93,3523.0,2346602211.52,3523.0,2346602211.52,5,True,True,True,X16469344,X23466,1644587811509.83,2441930926655750.5,17757161701050.61,3718.24,51.08,8804.04,1.6488605446374928e+21,-0.005,-88943.54,3440.0,61630689053.44,3519.0,92391592384.45,3523.0,-35982539102.34,True
20220814,3460.0,5324705.35,3462.0,52275470815.47,3464.0,3207797226.18,5,True,True,True,X16968632,X522754,1644587811509.83,110958061739.12,66143014224.21,3461.31,0.33,0.7,1.6488605446374928e+21,0.024,77461.92,3440.0,61629780034.5,3519.0,90688504352.08,3523.0,-38329141313.86,True
20220814,3524.0,3452170864.67,3574.0,11300541182.28,3643.0,3394211903.02,7,True,True,True,X16553627,X113005,1644062254216.01,16009536701.24,14778047880.89,3551.17,27.83,37.79,2.1300533723978122e+21,0.002,507218.54,3524.0,44008250679.77,3594.0,139051428394.6,3643.0,-18944631354.46,True
20220814,3545.0,1584631023.21,3602.0,15136176723.85,3643.0,13089640496.77,7,True,True,True,X16591984,X151361,1644062254216.01,91682798939.31,9078295893.06,3568.76,17.76,224.77,2.1300533723978122e+21,0.015,540748.62,3524.0,40659886565.51,3594.0,144025869389.74,3643.0,-9249202760.71,True
20220814,3524.0,4760.05,3589.0,17649.81,3643.0,12032.3,7,True,True,True,X16440622,M1,1644062254216.01,36292.6,15623.03,3552.15,30.94,90.09,2.1300533723978122e+21,-0.0,-7741.35,3524.0,40556084575.15,3594.0,129207702373.49,3643.0,-22338831225.18,True
20220814,3734.0,12531.41,3811.0,126810.95,3811.0,126810.95,12,True,True,True,X16653801,X1,1665379994918.05,1135856.71,180247.09,3826.26,51.47,406.5,2.2699110177712885e+21,-0.0,-43.52,3644.0,-7322491042.29,3786.0,114847479993.32,3811.0,268627867.21,True
20220814,3810.0,64939657.9,3811.0,21656676986.48,3811.0,21656676986.48,12,True,True,True,X16870366,X216566,1665379994918.05,5444942119778001.0,8586981901095.38,3813.07,0.69,545.61,2.2699110177712885e+21,0.001,-35480.84,3644.0,-7322491111.9,3786.0,114847407083.73,3811.0,21925178042.74,True
20220814,3725.0,0.01,3726.0,33930922227.0,3811.0,30760121157.19,12,True,True,True,X16993109,X339309,1665379994918.05,156891107750488.6,16974527900.86,3725.54,0.07,866.4,2.2699110177712885e+21,0.103,1464557.14,3644.0,-7322491111.9,3786.0,146508047498.25,3811.0,31028622213.45,True
20220814,3812.0,0.0,3928.0,13150144437.26,3996.0,1360483546.24,11,True,True,True,X16675869,X131501,1654436778533.58,8265005490.22,81933101168.27,3940.49,27.25,3.45,2.230467971395316e+21,0.006,184478.03,3812.0,30271096689.89,3937.0,154659064199.27,4003.0,49816663188.13,True
20220814,3812.0,18015269307.78,3880.0,61956696446.87,4003.0,7751563161.11,11,True,True,True,X17163934,X619566,1654436778533.58,82386832040.45,90605604261.44,3851.51,37.59,42.84,2.230467971395316e+21,0.125,3797713.04,3812.0,48286365997.67,3937.0,180205428966.31,4003.0,56754482483.37,True
20220814,3812.0,0.0,3812.0,0.0,3812.0,0.0,11,True,True,True,X16544367,sub-A,1654436778533.58,105981323.17,2785745466.54,3992.47,21.58,1.03,2.230467971395316e+21,-0.0,0.0,3812.0,30271096689.89,3937.0,146942262910.1,4003.0,49002919322.26,True
20220814,4104.0,729788540.19,4115.0,7208066524.74,4148.0,734731441.57,8,True,True,True,X16607832,X72080,1653575228425.3,15604494712.58,6179890004.5,4110.22,4.16,13.15,2.1546333347260035e+21,-0.039,-121224.86,4004.0,49115343226.59,4019.0,99548257640.71,4159.0,4996938847.4,True
20220814,4004.0,0.0,4048.0,105814875803.81,4082.0,10507942663.18,8,True,True,True,X17593901,X1058148,1653575228425.3,118440592233.34,1402675533147.9,4016.72,28.17,2.98,2.1546333347260035e+21,-0.102,555621.52,4004.0,49115343226.59,4019.0,99548257640.71,4159.0,4679278532.5,True
20220814,4151.0,58613439.42,4159.0,697950911.28,4159.0,697950911.28,8,True,True,True,X16542731,X6979,1653575228425.3,1568591840004510.0,14335822189929.02,4218.61,14.68,2012.79,2.1546333347260035e+21,-0.043,-224148.79,4004.0,49115343226.59,4019.0,99548257640.71,4159.0,5376527404.79,True
20220814,4023.0,436841815.37,4159.0,4352104581.71,4159.0,4352104581.71,8,True,True,True,X16579273,X43521,1653575228425.3,4928731026.28,10155187389.95,4131.69,60.51,36.81,2.1546333347260035e+21,-0.055,-722461.99,4004.0,49334317473.14,4019.0,99928921965.32,4159.0,9030681075.22,True
20220814,4160.0,0.0,4188.0,24001766364.95,4256.0,2416280432.65,8,True,True,True,X16535152,X240017,1629513527679.27,4142254617890.4,12439550259.58,4186.94,0.07,29.62,2.434125017945752e+21,0.028,657745.76,4160.0,103286887359.79,4212.0,189260031858.71,4303.0,-38170803305.69,True
20220814,4238.0,8062.26,4274.0,78074.25,4303.0,49063.92,8,True,True,True,X16295136,M7,1629513527679.27,178962.12,64450.78,4257.23,13.07,45.48,2.434125017945752e+21,-0.0,-375423.32,4160.0,103286887359.79,4212.0,178586036385.29,4303.0,-38665040042.49,True
20220814,4160.0,0.0,4160.0,0.0,4160.0,0.0,8,True,True,True,X16295135,sub-A,1629513527679.27,22544295141.95,590766819122.45,4156.78,57.76,2.76,2.434125017945752e+21,-0.0,0.0,4160.0,103286887359.79,4212.0,178586036352.96,4303.0,-38665089106.41,True
20220814,4362.0,5195764765.72,4385.0,62025179908.65,4435.0,59659386426.21,7,True,True,True,X16395542,X620251,1577529068895.46,6052188875469.62,31443438390.25,4369.18,5.18,1249.09,1.685354229310071e+21,0.336,2247334.87,4304.0,-20736034833.78,4369.0,151996919249.3,4435.0,80995853968.84,True
20220814,4304.0,13919368282.07,4346.0,53953296780.79,4400.0,5508966661.89,7,True,True,True,X16314823,X539532,1577529068895.46,54911116131.8,356145901438.69,4340.93,24.91,4.81,1.6853542293100705e+21,0.18,1775975.61,4304.0,-6816666551.71,4369.0,156784845678.87,4435.0,21459249756.46,True
20220814,4436.0,0.0,4436.0,0.0,4436.0,0.0,10,True,True,True,X16433259,sub-A,1643325937453.04,49637299494.24,1318548664063.28,4506.13,22.19,1.05,2.8437630736116624e+21,-0.0,0.0,4436.0,-23205223832.17,4497.0,157988466569.08,4591.0,19270583335.6,True
