date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220809,48.0,20008302361.32,147.0,201483787483.69,147.0,201483787483.69,10,True,True,True,X6838916,X2014837,482407886063.7,11734748777912.73,1730158967308.38,305.1,102.35,870.01,1.775629083437211e+21,0.633,7797036.98,6.0,18453026129.01,131.0,225012631594.72,147.0,200121126639.12,True
20220809,6.0,104960878849.73,8.0,104996540941.77,147.0,36397851006.68,10,True,True,True,X5874044,X1049965,482407886063.7,105906651768.25,998759176070.17,-4.87,94.9,12.61,1.775629083437211e+21,0.205,10595086.68,6.0,117602351754.17,10.0,204310946442.38,147.0,35035190162.11,True
20220809,6.0,559252671848.18,48.0,583896876911.41,147.0,469400895079.57,10,True,True,True,X10663047,X5838968,482407886063.7,701141107444.96,1094304234198.33,-28.02,125.96,101.14,1.775629083437211e+21,0.378,63243622.82,6.0,571894144752.62,49.0,669338797810.54,147.0,468038234235.0,True
20220809,6.0,0.0,6.0,0.0,6.0,0.0,10,True,True,True,X4824078,sub-A,482407886063.7,40992886775.14,531175569520.99,114.56,83.4,8.07,1.775629083437211e+21,-0.0,0.0,6.0,12641472904.44,118.0,100345571711.62,147.0,-1362660844.56,True
20220809,219.0,4374150362.38,239.0,40349278054.67,260.0,3990607710.88,9,True,True,True,X12002021,X403492,1159852852353.4,41331931853.62,226303569628.33,237.1,9.39,2.15,1.309654283932724e+21,0.098,558097.25,148.0,48684735934.27,224.0,89058747045.47,291.0,-11919920512.04,True
20220809,168.0,3641416301.85,204.0,34829914077.06,242.0,3304634775.61,9,True,True,True,X11946827,X348299,1159852852353.4,35245086422.1,280785572072.59,201.21,17.32,2.72,1.309654283932724e+21,0.103,993838.94,148.0,48684735934.27,207.0,105992842360.02,291.0,-11919799811.45,True
20220809,148.0,0.0,264.0,26657027308.92,291.0,25277810167.62,9,True,True,True,X11865098,X266570,1159852852353.4,607734592417061.9,13349386171.63,263.2,0.01,508.23,1.309654283932724e+21,0.075,463161.32,148.0,48684735934.27,272.0,109500818457.77,291.0,13357815423.14,True
20220809,148.0,2686166595.15,148.0,2686166595.15,203.0,271434574.8,9,True,True,True,X11625390,X26861,1159852852353.4,2392279699.81,24516496952.16,147.1,25.17,3.08,1.309654283932724e+21,0.001,39144.12,148.0,51370902529.41,272.0,83260139213.58,291.0,-11919994186.47,True
20220809,381.0,6788569656.93,465.0,66169773228.65,567.0,40931155843.38,20,True,True,True,X11727250,X661697,1106555300298.1,233189196526.38,45232097126.11,420.51,28.16,181.97,1.5460677591855415e+21,0.301,5854515.72,292.0,-17691436487.65,460.0,172668476993.88,567.0,156656952824.89,True
20220809,296.0,16037.43,428.0,162643.91,567.0,65215.57,20,True,True,True,X11065554,X1,1106555300298.1,293927.51,159420.74,373.53,49.83,115.13,1.5460677591855415e+21,-0.0,-85093.53,292.0,-17691644129.85,567.0,115725862197.08,567.0,115725862197.08,True
