date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220816,341.0,1854860607641.57,847.0,12658585556416.51,1993.0,1266130790947.15,1,True,False,True,X138992555,X126585855,1240669947434.83,21455420847102.16,13187085320823.44,629.53,211.82,431.93,5.059360043094516e+22,0.997,3338676103.41,341.0,2635754305527.09,895.0,12747555025416.43,2100.0,994547870925.41,True
20220816,2101.0,705223858351.95,2148.0,732342900127.14,3220.0,5931.73,10,True,False,True,X30855988,X7323429,2353255953636.88,743677143089.72,5163957744558.11,2118.31,167.39,30.21,5.305096765928832e+21,0.951,37132007.09,2101.0,832693997534.99,2118.0,916358060034.99,3266.0,-77720553246.26,True
20220816,3267.0,27413332810.17,3301.0,137405259735.65,3342.0,14246091435.57,6,True,False,True,X24688345,X1374052,2331429240304.57,139918030977.25,890614228917.69,3297.58,18.75,3.69,3.2812039253456464e+21,0.432,2925328.14,3267.0,45244026171.02,3305.0,272947715563.04,3398.0,44119661188.58,True
20220816,3516.0,4730.44,3542.0,43927.17,3590.0,36802.68,11,True,False,True,X23565873,M4,2356587347715.73,661898.57,23721.41,3525.28,7.28,254.44,5.146079554368608e+21,-0.009,-1290635.92,3399.0,56110406190.52,3541.0,197926324159.27,3590.0,-45430365293.86,True
20220816,3591.0,0.0,3631.0,11546099556.31,3634.0,5150055319.87,3,True,True,True,X21616868,X115460,2150140781063.37,8806722075.22,85669510491.43,3648.14,28.84,3.72,3.5886922505378574e+21,0.007,36752.62,3591.0,73734331578.84,3663.0,129597505267.49,3674.0,44655025104.24,True
20220816,3591.0,0.0,3591.0,0.0,3591.0,0.0,3,True,True,True,X21501407,sub-A,2150140781063.37,113735576188247.42,537952496836.49,3696.47,1.0,265.26,3.5886922505378574e+21,-0.0,0.0,3591.0,73734331578.84,3614.0,126139762627.61,3674.0,38127763563.51,True
20220816,3591.0,103960853379.3,3634.0,165359604020.73,3674.0,111884096951.51,3,True,True,True,X23155003,X1653596,2150140781063.37,167040114018.26,1444567616805.4,3627.88,44.54,6.45,3.588692250537858e+21,0.068,5664013.59,3591.0,177695184958.14,3614.0,275609719932.29,3674.0,150011860515.02,True
20220816,3675.0,885843494957.71,4274.0,3142273059679.03,4274.0,3142273059679.03,18,True,False,True,X44554033,X31422730,1313130257898.38,122400830938976.36,4532637234081.5,4521.0,657.45,22251.44,2.2315062308059916e+22,0.951,520188081.1,3675.0,975580679601.62,4221.0,3274097769445.37,4274.0,2836320425695.37,True
20220816,4762.0,72194443204.55,4868.0,736842465152.99,7354.0,4973914969.55,12,True,True,True,X31792910,X7368424,2442448603533.15,5368822388452.76,429010772250.49,4804.96,31.54,494.72,5.574125818749051e+21,0.893,70402250.71,4491.0,24636193599.49,4881.0,864875255247.82,8689.0,50459563413.68,True
20220816,4491.0,2180394695054.86,4997.0,3040318850764.19,7434.0,304000494073.33,12,True,True,True,X54827674,X30403188,2442448603533.15,4928815589213.73,3321222801988.86,4520.06,485.23,902.5,5.574125818749051e+21,0.996,571939808.25,4491.0,2205030888654.35,5026.0,3279048894713.84,8689.0,125800082232.33,True
