date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220831,77.0,316413.39,338.0,535613.86,338.0,535613.86,2,True,True,True,X98687333,X5,9868732831691.1,1125106.81,544724.96,175.0,298.57,772.9,1.0859107430813336e+22,-0.0,-26897.09,77.0,13917688174.51,86.0,440252831671.7,338.0,57023823577.96,True
20220831,77.0,76824089509.4,273.0,257456926991.81,338.0,245671079105.94,2,True,True,True,X101261897,X2574569,9868732831691.1,1053190517034.98,168342646491.56,134.12,82.99,650.73,1.0859107430813336e+22,0.234,11446879.02,77.0,90741461270.51,273.0,549896558031.42,338.0,302694367070.04,True
20220831,689.0,3286766695.53,696.0,61418720397.46,929.0,6145553682.23,4,True,True,True,X95344613,X614187,9473042614591.22,1534698069867.71,32227995680.34,691.76,1.69,100.94,1.1038005451839798e+22,0.019,1284148.57,339.0,221941273605.46,992.0,326237898844.11,1034.0,-87840776053.24,True
20220831,806.0,5449321295.39,868.0,53352824524.81,932.0,5223205201.34,4,True,True,True,X95263954,X533528,9473042614591.22,54574137350.92,308430384375.63,862.21,28.68,6.36,1.1038005451839798e+22,0.016,832487.28,339.0,221941273605.46,881.0,338752315967.02,1034.0,-90012358451.37,True
20220831,339.0,616909666490.81,390.0,623314423945.26,1034.0,172473914871.08,4,True,True,True,X100963570,X6233144,9473042614591.22,774795837337.73,1060369506020.08,191.29,300.63,275.31,1.1038005451839798e+22,0.674,68715985.88,339.0,838850940096.27,407.0,874447619783.78,1034.0,82461528578.77,True
20220831,1035.0,2107630125513.71,1035.0,2107630125513.71,1586.0,211083772288.93,5,True,True,True,X91729487,X21076301,7065318599736.61,2393105023742.68,6366027828046.71,848.17,256.95,121.06,1.1886610901245658e+22,0.972,149086841.21,1035.0,2127269675074.08,1039.0,2303279585031.0,1670.0,120710672047.38,True
20220831,1035.0,483001568939.31,1583.0,2025165029208.12,1670.0,1962684959526.39,5,True,True,True,X90904836,X20251650,7065318599736.61,2533419440150.33,3389905390584.67,1389.81,289.09,270.78,1.1886610901245658e+22,0.957,233579403.54,1035.0,502641118499.68,1634.0,2254291620976.63,1670.0,1966205213988.84,True
20220831,1567.0,11427423493.86,1647.0,112281018641.27,1670.0,93036745252.12,5,True,True,True,X71775996,X1122810,7065318599736.61,117042016499.27,472017438581.53,1636.34,36.29,11.28,1.1886610901245658e+22,0.072,2026029.3,1035.0,19639549560.37,1634.0,356935037138.61,1670.0,96556999714.57,True
20220831,2929.0,5.33,2930.0,432.84,2930.0,432.84,4,True,True,True,X85787133,B4,8578713330107.28,533962097921.52,11575407635.95,2937.54,1.37,79.26,2.7280198950572752e+22,-0.0,-27184.12,2415.0,134757373017.72,2513.0,419715380830.22,2930.0,-188343212922.19,True
20220831,2415.0,0.0,2919.0,0.0,2923.0,0.0,4,True,True,True,X85787133,sub-A,8578713330107.28,18459349844.62,441210108432.95,2648.67,25.22,1.32,2.7280198950572752e+22,-0.0,406251.9,2415.0,134757373017.72,2513.0,419715380830.22,2930.0,-188343213355.03,True
20220831,2541.0,10261266051.96,2627.0,103586901450.35,2718.0,10132731233.34,4,True,True,True,X86823002,X1035869,8578713330107.28,104821881576.01,834085182760.79,2620.72,41.54,6.54,2.7280198950572752e+22,0.042,3125373.18,2415.0,134757373017.72,2513.0,419715380830.22,2930.0,-188343213352.61,True
20220831,3203.0,16186.93,3212.0,217987.83,3290.0,160926.0,4,True,True,True,X82915077,X2,8291507581751.52,10902958.96,111813.19,3206.04,2.09,255.15,1.2554651390286454e+22,-0.006,-1621677.12,2931.0,21103746373.47,2965.0,318049058873.47,3290.0,-222363594665.32,True
20220831,2931.0,0.0,3034.0,20765651425.37,3143.0,2079094935.48,4,True,True,True,X83122732,X207656,8291507581751.52,8059922638304192.0,10388327170.55,3033.97,0.0,47.36,1.2554651390286454e+22,0.003,1603985.51,2931.0,21103746373.47,2965.0,318049058873.47,3290.0,-222270437990.02,True
20220831,3291.0,38611393643.47,3331.0,63645285516.04,3416.0,6505823814.43,1,True,False,True,X81923894,X636452,8128744154760.74,64921265231.15,393729368631.91,3322.87,38.97,8.05,8.392651183356923e+21,0.052,1279432.98,3291.0,205864243676.76,3303.0,293273423364.26,3434.0,-90145033666.99,True
20220831,3603.0,0.0,3603.0,0.0,3603.0,0.0,2,True,True,True,X80303856,sub-A,8030385635035.8,21233420826.42,534348467681.73,3725.78,18.87,0.94,1.0338262614508533e+22,-0.003,0.0,3603.0,-55218154713.92,3721.0,243327115359.79,3806.0,40692875537.56,True
20220831,3634.0,14560.29,3693.0,151223.25,3806.0,102707.89,2,True,True,True,X80303857,X1,8030385635035.8,1093495.08,88144.32,3658.07,17.54,272.78,1.0338262614508533e+22,-0.003,-597309.03,3603.0,-55218154567.05,3721.0,243327255589.2,3806.0,40692978245.45,True
20220831,4092.0,4724052267.8,4115.0,48929352626.49,4138.0,4527095964.67,2,True,True,True,X75424462,X489293,7493516886458.46,50433184702.82,244961310138.13,4112.17,10.26,2.65,8.511448754915251e+21,0.023,334478.43,3963.0,-85212666076.76,4122.0,321417044073.64,4142.0,39687514326.78,True
20220831,3963.0,557752106659.71,3978.0,566523981386.17,4142.0,251814955767.1,2,True,True,True,X80600408,X5665239,7493516886458.46,1084028339439.44,529202696101.44,3910.42,59.68,153.21,8.511448754915251e+21,0.565,19771071.48,3963.0,472539440582.94,3969.0,790533089398.6,4142.0,289594197177.64,True
20220831,4143.0,92825644521.79,4171.0,142815507467.27,4235.0,14779368231.5,1,True,False,True,X79250038,X1428155,7782188366557.24,144917825209.83,1033637361391.09,4165.76,29.59,5.2,9.450145427731568e+21,0.243,2192671.4,4143.0,115055285786.52,4168.0,385972277974.02,4286.0,3719836567.77,True
