date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220806,916.0,0.0,995.0,89711.31,1172.0,59333.62,16,True,True,True,X13926443,M8,1392644284402.54,1525455334.03,44879.74,994.77,0.01,428.14,1.883322384755854e+21,-0.016,-845490.82,916.0,54389407000.97,971.0,105537843514.73,1172.0,-5217017988.31,True
20220806,916.0,0.0,1108.0,139668.68,1172.0,130668.87,16,True,True,True,X13926444,X1,1392644284402.54,1287051607.79,69859.43,1107.65,0.04,960.87,1.883322384755854e+21,-0.016,-845493.81,916.0,54389407000.97,971.0,105537843514.73,1172.0,-5216946653.06,True
20220806,1128.0,239786309.72,1172.0,2455659557.53,1172.0,2455659557.53,16,True,True,True,X13950999,X24556,1392644284402.54,5263492214421.65,227561599449.22,1325.93,60.47,1752.97,1.883322384755854e+21,-0.02,-679341.09,916.0,54389407003.71,971.0,105537844503.71,1172.0,-2761417764.4,True
20220806,1173.0,95327651313.41,1212.0,119097994896.38,1340.0,11839864388.04,12,True,True,True,X13647559,X1190979,1245657931622.03,120653621547.61,916440895254.04,1203.04,58.42,9.64,1.2243660903515242e+21,0.608,7725287.44,1173.0,168780422870.16,1215.0,214568477602.78,1381.0,14954872108.68,True
20220806,1252.0,5487862588.41,1307.0,27556062014.88,1376.0,2682735385.95,12,True,True,True,X12732139,X275560,1245657931622.03,27854242707.35,233840700206.72,1301.98,31.73,4.74,1.224366090351524e+21,0.075,1319541.73,1173.0,73452771556.76,1323.0,99319310947.31,1381.0,14709037407.46,True
20220806,1239.0,3379712953.34,1290.0,29348897733.88,1344.0,3050351657.86,12,True,True,True,X12750068,X293488,1245657931622.03,29695909149.01,237524045396.51,1286.35,24.93,3.91,1.224366090351524e+21,0.078,1021729.13,1173.0,73452771556.76,1275.0,102558362552.29,1381.0,12860498379.22,True
20220806,1294.0,9508907274.64,1375.0,93964804071.71,1381.0,92936978335.53,12,True,True,True,X13396227,X939648,1245657931622.03,96400659946.56,509365016469.06,1366.89,37.29,8.84,1.224366090351524e+21,0.478,2976144.62,1173.0,73452771556.76,1374.0,178885240877.52,1381.0,105748895562.77,True
20220806,1382.0,0.0,1415.0,26666846622.82,1561.0,9562333033.34,12,True,True,True,X13535529,X266668,1326886105060.92,110755094071182.05,13412192420.36,1414.16,0.01,142.36,1.6235030300983618e+21,0.037,1461880.7,1382.0,13971560954.71,1415.0,102153201579.71,1561.0,8710916683.79,True
20220806,1558.0,4137820182.92,1561.0,34162133528.74,1561.0,34162133528.74,12,True,True,True,X13610482,X341621,1326886105060.92,8.52505607182626e+16,18241396109161.76,1577.16,5.2,30433.43,1.6235030300983618e+21,0.005,24993.44,1382.0,13971560954.71,1485.0,83800044134.13,1561.0,33310717179.18,True
20220806,1382.0,0.0,1382.0,0.0,1382.0,0.0,12,True,True,True,X13268861,sub-A,1326886105060.92,2644981641373131.0,50029621529587.52,1684.98,1.72,114.01,1.6235030300983618e+21,-0.0,0.0,1382.0,13971560954.71,1485.0,83800044134.13,1561.0,-851416349.55,True
