date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220821,9.0,161182747608.05,32.0,165677840526.71,298.0,117439572501.01,20,True,True,True,X7105840,X1656778,544906190334.0,1429282997437.75,94307374784.12,-47.34,38.26,726.76,8.081345019673292e+20,0.247,36537650.02,9.0,175676487643.24,43.0,301257348401.91,298.0,108320513220.96,True
20220821,163.0,7091.99,192.0,68890.14,298.0,15704.91,20,True,True,True,X5449062,M6,544906190334.0,259529.77,46122.95,176.48,9.68,68.25,8.081345019673292e+20,-0.0,-291312.36,9.0,14493740035.18,43.0,136207239267.61,298.0,-9119043575.14,True
20220821,147.0,614.66,199.0,6301.2,298.0,1240.31,20,True,True,True,X5449061,C6,544906190334.0,12652.27,5673.42,176.3,19.12,53.44,8.081345019673292e+20,-0.0,-172272.11,9.0,14493740035.18,43.0,136207239267.61,298.0,-9119058039.74,True
20220821,299.0,0.0,299.0,0.0,299.0,0.0,8,True,True,True,X6707595,sub-A,670759506790.73,23234796136.22,512113154302.23,348.9,33.82,1.92,6.09451299826847e+20,-0.0,0.0,299.0,-40956650345.41,339.0,76627883345.99,406.0,-19529404251.66,True
20220821,299.0,0.0,299.0,0.0,299.0,0.0,8,True,True,True,X6707595,sub-A,670759506790.73,289325508103279.3,647307567458.77,439.72,1.94,1084.11,6.09451299826847e+20,-0.0,0.0,299.0,-40956650345.41,339.0,76627883345.99,406.0,-19529404251.66,True
20220821,562.0,70034736.41,607.0,726127896.88,622.0,564410551.74,14,True,True,True,X6720688,X7261,671342740324.55,774574158.06,2411894967.83,599.72,19.94,8.02,6.886684189706365e+20,-0.002,-227471.25,407.0,-10238370207.36,561.0,65813508928.27,622.0,1376667561.94,True
20220821,407.0,0.0,537.0,8700331603.94,585.0,864764968.31,14,True,True,True,X6800430,X87003,671342740324.55,5154379037.43,58522337460.52,512.17,36.27,4.0,6.886684189706365e+20,0.005,-7815.77,407.0,-10238370207.36,561.0,68156075305.83,622.0,889174807.3,True
20220821,623.0,0.0,623.0,0.0,623.0,0.0,7,True,True,True,X6113558,sub-A,611355802095.41,58251428498.34,1900713789.92,855.69,6.02,231.24,6.878555915046329e+20,-0.0,0.0,623.0,1706106914.13,671.0,46245026328.29,718.0,17363334651.59,True
20220821,623.0,277073.08,718.0,501481.67,718.0,501481.67,7,True,True,True,X6113563,X5,611355802095.41,1938828.64,1764794.62,909.63,230.54,317.43,6.878555915046329e+20,-0.0,-40159.84,623.0,1706383987.21,671.0,46245407221.04,718.0,17363836133.27,True
20220821,623.0,50960030714.25,680.0,62957302163.42,718.0,59454861283.04,7,True,True,True,X6743131,X629573,611355802095.41,162782841992.25,48716935689.25,601.03,57.54,240.99,6.87855591504633e+20,0.015,4998711.23,623.0,52666137628.38,671.0,108916522089.96,718.0,76818195934.64,True
20220821,623.0,0.0,623.0,0.0,623.0,0.0,7,True,True,True,X6113558,sub-A,611355802095.41,10802326274.63,223249002945.68,198.91,114.37,6.94,6.878555915046329e+20,-0.0,0.0,623.0,1706106914.13,671.0,46245026328.29,718.0,17363334651.59,True
20220821,719.0,7553741227.83,872.0,19099751459.64,970.0,13627595313.55,18,True,True,True,X6653930,X190997,646293310258.32,22412434545.19,38588669767.23,813.91,102.05,74.29,7.863683188643336e+20,0.014,3361860.96,719.0,26917350158.3,821.0,95024424490.49,970.0,4133883026.32,True
20220821,800.0,4574116621.36,966.0,46186250215.95,970.0,46146655880.5,18,True,True,True,X6924795,X461862,646293310258.32,85203877772.19,44464846894.68,896.88,62.6,150.33,7.863683188643336e+20,0.267,4040293.72,719.0,19541170739.6,937.0,99253055427.15,970.0,36652943593.27,True
20220821,719.0,14711020938.31,744.0,17874507122.15,830.0,1832272393.5,18,True,True,True,X6641678,X178745,646293310258.32,18032982304.99,168279420164.48,738.52,39.97,5.37,7.863683188643336e+20,0.055,1335969.71,719.0,34074629868.79,741.0,83504219057.42,970.0,-9493708913.31,True
