date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220817,17.0,641617638385.26,216.0,882775101314.16,232.0,881357979812.74,14,True,True,True,X20653573,X8827751,1182582271068.07,1728570189836.31,809885000032.18,5.38,181.84,486.43,3.5699673912847966e+21,0.583,97232741.75,17.0,697879838835.74,160.0,1018142702506.14,232.0,832475129114.01,True
20220817,50.0,21290.0,167.0,210259.28,232.0,196639.59,14,True,True,True,X11825824,X2,1182582271068.07,2124533.12,117555.28,94.73,33.74,764.16,3.5699673912847966e+21,-0.0,-174422.19,17.0,56262202907.23,160.0,154657964502.33,232.0,-48882654059.13,True
20220817,17.0,368748092717.56,17.0,368748092717.56,232.0,150461009868.38,14,True,True,True,X15513303,X3687480,1182582271068.07,16309537891497.34,212098847334.03,-16.61,2.49,239.85,3.569967391284796e+21,0.547,32321546.94,17.0,425010293168.04,52.0,455211441582.48,232.0,101578159169.65,True
20220817,109.0,21639.53,137.0,216291.06,232.0,192138.08,14,True,True,True,X11825824,X2,1182582271068.07,9941855.76,111169.67,118.02,6.96,780.55,3.5699673912847966e+21,-0.0,-161252.46,17.0,56262200450.48,160.0,154657965474.68,232.0,-48882658560.65,True
20220817,392.0,9458.93,451.0,91374.66,620.0,26081.93,22,True,True,True,X22000425,M9,2200042464188.06,316620.03,62815.13,419.98,19.98,126.23,5.528234250966226e+21,-0.065,-5045044.38,233.0,-44173811844.31,420.0,199344742843.19,620.0,-109771795218.3,True
20220817,504.0,12645.87,563.0,122102.6,620.0,82983.37,22,True,True,True,X22000425,X1,2200042464188.06,407373.5,85021.25,532.12,20.01,120.18,5.528234250966226e+21,-0.065,-4073950.59,233.0,-44173811844.31,420.0,199344687184.72,620.0,-109771738316.87,True
20220817,621.0,2261.45,719.0,14156.68,776.0,13091.0,9,True,False,True,X20849189,M1,2084918960736.27,113978.72,8129.35,654.72,31.62,555.72,4.579636396630115e+21,-0.001,-166692.03,621.0,42104965044.98,686.0,139686263873.11,776.0,11055648638.73,True
20220817,777.0,0.0,1851.0,63987.8,1871.0,51875.43,11,True,True,True,X20462337,M6,2046233717563.19,1222873462.05,32296.13,1850.1,0.0,95.31,4.24193319285556e+21,-0.002,-315458.16,777.0,54069749233.69,1815.0,202442210459.11,1871.0,-28115909804.68,True
20220817,777.0,0.0,1736.0,1392602670.79,1871.0,644399272.74,11,True,True,True,X20476263,X13926,2046233717563.19,1634713442.2,2810174987.44,1684.21,90.71,66.14,4.24193319285556e+21,-0.001,-219890.76,777.0,54069749233.69,1815.0,203494309780.56,1871.0,-27471562407.37,True
20220817,1909.0,12625047772.27,2011.0,124905585636.33,2115.0,12273282460.09,14,True,False,True,X21407333,X1249055,2015827739378.81,127690859487.11,730881871625.78,2001.2,46.88,10.27,4.245584685697771e+21,0.312,7493579.78,1872.0,-78512065550.69,2015.0,285910786011.81,2171.0,887470582.12,True
20220817,2272.0,1122279269.78,2329.0,11182280494.51,2390.0,1128643910.45,15,True,True,True,X19800893,X111822,1968907061921.24,11909165511.53,37697535858.04,2320.33,25.76,10.2,3.094578291627453e+21,0.003,336057.2,2172.0,-11295016548.48,2365.0,218835867262.57,2435.0,42362148198.64,True
20220817,2172.0,0.0,2333.0,2020059642.41,2409.0,203348064.98,15,True,True,True,X19709271,X20200,1968907061921.24,1431842745.94,16608286401.3,2277.24,62.96,6.8,3.094578291627453e+21,-0.001,300049.9,2172.0,-11295016758.88,2365.0,214543864373.4,2435.0,42422139781.3,True
20220817,2173.0,6154953772.98,2253.0,52174401245.8,2340.0,5152275399.57,15,True,True,True,X20210814,X521744,1968907061921.24,52798019089.38,420078973861.51,2246.52,39.99,6.3,3.094578291627453e+21,0.103,2861394.51,2172.0,-4081256467.58,2365.0,215064246563.03,2435.0,42341275313.09,True
20220817,2436.0,26320031637.84,2495.0,39754298833.48,2568.0,21500201272.53,8,True,True,True,X19633091,X397542,1923554867293.27,41859106111.74,148914733187.76,2474.86,62.28,21.94,2.891166465473464e+21,0.009,2229942.4,2436.0,40004240058.14,2468.0,175230752939.04,2568.0,3600752319.28,True
20220817,2436.0,218820.47,2476.0,270405.8,2568.0,142106.21,8,True,True,True,X19235551,X2,1923554867293.27,449516.95,287420.51,2428.64,46.75,91.63,2.891166465473464e+21,-0.0,-16314.91,2436.0,13684427240.77,2468.0,138728430397.65,2568.0,-17899306847.05,True
20220817,2569.0,0.0,2569.0,0.0,2569.0,0.0,17,True,True,True,X20159373,sub-A,2015937340630.43,58446851901.89,1413115896517.75,2792.04,35.81,1.86,2.8775829016811437e+21,-0.0,0.0,2569.0,-36122053842.04,2775.0,184106331333.34,2856.0,-17182192848.5,True
20220817,2569.0,0.0,2569.0,0.0,2569.0,0.0,17,True,True,True,X20159373,sub-A,2015937340630.43,21099969642.86,469919344302.67,2848.21,17.2,0.97,2.8775829016811437e+21,-0.0,0.0,2569.0,-36122053842.04,2775.0,184106331333.34,2856.0,-17182192848.5,True
20220817,2857.0,680781568461.8,2916.0,798092180480.63,2916.0,798092180480.63,3,True,True,True,X15307800,X7980921,732687863742.63,2685310866991.55,616633353723.52,2803.54,135.69,740.58,2.1702151551385844e+21,0.36,29483498.07,2857.0,666748485837.63,2904.0,855351268767.07,2916.0,789863168425.45,True
20220817,2857.0,644029077204.93,2857.0,644029077204.93,2916.0,500837116196.81,3,True,True,True,X13767169,X6440290,732687863742.63,7864341041645.28,505255419940.8,2751.0,12.03,234.63,2.170215155138585e+21,0.448,23568867.86,2857.0,629995994580.76,2872.0,693815150225.93,2916.0,492608104141.63,True
20220817,2857.0,27316.37,2916.0,35228.86,2916.0,35228.86,3,True,True,True,X7326878,M3,732687863742.63,359670.6,56840.67,3027.38,263.3,2088.1,2.1702151551385844e+21,-0.0,-30536.53,2857.0,-14033055307.8,2886.0,99405230105.92,2916.0,-8228976826.32,True
20220817,2991.0,4130952111.56,3017.0,38487338263.44,3156.0,27703478102.08,14,True,True,True,X20139183,X384873,1975431026239.36,995776704383.01,20165189599.66,2999.5,6.73,416.57,2.3623245555155657e+21,0.089,2560833.94,2917.0,-59198467718.53,3012.0,167085836907.04,3156.0,-28313384371.9,True
20220817,3076.0,14443.71,3156.0,146416.87,3156.0,146416.87,14,True,True,True,X19754311,X1,1975431026239.36,1491913.82,82932.26,3111.41,26.27,592.34,2.3623245555155657e+21,-0.0,-148705.86,2917.0,-59198467718.53,3012.0,129228295432.17,3156.0,-56016716057.11,True
20220817,2917.0,36206208473.86,2974.0,86206285632.5,3070.0,8431294461.9,14,True,True,True,X20616373,X862062,1975431026239.36,89795564000.47,365770223241.6,2962.06,42.01,12.93,2.3623245555155657e+21,0.329,4295762.12,2917.0,-22992259244.67,2945.0,197164133807.87,3156.0,-55976782990.68,True
20220817,2917.0,7840651950.63,2953.0,9075771298.62,3095.0,915619925.19,14,True,True,True,X19845067,X90757,1975431026239.36,9195586979.49,69397586903.83,2942.19,65.34,10.85,2.3623245555155657e+21,0.011,554875.34,2917.0,-51357815767.9,2945.0,137254589786.87,3156.0,-55931077897.86,True
20220817,3214.0,735027114.93,3219.0,18716027349.9,3228.0,18689100994.0,2,True,True,True,X20140748,X187160,1995358860210.94,53704540660454.19,9363537542.84,3215.51,0.86,6154.94,1.9165934241360883e+21,0.025,120078.12,3157.0,3422389789.06,3218.0,146540743268.44,3228.0,-57995140174.72,True
20220817,3157.0,0.0,3216.0,54859.15,3228.0,49495.03,2,True,True,True,X19953589,M5,1995358860210.94,55368.1,501260.14,3212.65,25.84,3.58,1.9165934241360883e+21,-0.0,30071.57,3157.0,3422389789.06,3218.0,127854917033.5,3228.0,-76684191673.69,True
20220817,3292.0,567179661.09,3418.0,5665939544.29,3468.0,5220753705.94,13,True,True,True,X19934232,X56659,1987757341713.88,27939889659.55,3538857272.57,3346.87,39.77,393.54,2.1594788103922136e+21,-0.0,437270.55,3229.0,-42938061489.28,3357.0,118851836692.06,3468.0,-63371163957.02,True
20220817,3375.0,15889.13,3459.0,160761.43,3468.0,160123.11,13,True,True,True,X19877575,X1,1987757341713.88,2574889.43,86444.36,3405.13,22.78,850.6,2.1594788103922136e+21,-0.0,-211521.99,3229.0,-42948518754.81,3357.0,114961816599.9,3468.0,-68591757539.85,True
20220817,3229.0,5248988653.07,3299.0,17238723200.74,3468.0,14163914188.72,13,True,True,True,X20049960,X172387,1987757341713.88,249137529063.13,9337192811.03,3242.72,24.33,813.56,2.1594788103922136e+21,0.016,1885169.78,3229.0,-37699530101.74,3357.0,131196230297.6,3468.0,-54428003474.24,True
20220817,3295.0,498359687.37,3468.0,5003580939.12,3468.0,5003580939.12,13,True,True,True,X19927609,X50035,1987757341713.88,106234186020.42,5515752657.78,3476.62,107.76,2601.11,2.1594788103922136e+21,-0.007,283383.69,3229.0,-42831240757.49,3357.0,116404104263.07,3468.0,-63588336723.84,True
20220817,3469.0,0.0,6075.0,149766297136.29,6524.0,15001795627.73,38,True,True,True,X20550607,X1497662,1905294429784.22,82106407665.43,842142000674.37,6113.67,207.69,25.38,4.567111077117614e+21,0.151,20741537.9,3469.0,158965579981.41,6189.0,262968507287.71,7351.0,-71912531855.21,True
20220817,6389.0,23577975167.7,6435.0,229618833887.76,6590.0,22972559240.55,38,True,True,True,X21349132,X2296188,1905294429784.22,564030872627.62,182392481306.15,6412.85,16.33,63.31,4.567111077117614e+21,0.282,10543908.69,3469.0,158965579981.41,6432.0,311815906776.42,7351.0,-71912398727.99,True
20220817,6353.0,25807523211.93,6634.0,257770537724.63,6932.0,25948746999.59,38,True,True,True,X21630649,X2577705,1905294429784.22,276509554987.69,818665828464.53,6586.75,125.31,53.05,4.567111077117614e+21,0.601,42715842.24,3469.0,158965579981.41,6646.0,448280192129.06,7351.0,-71897783037.24,True
20220817,5878.0,157902976995.03,6198.0,1233807527149.43,6550.0,122831038193.25,38,True,True,True,X31391019,X12338075,1905294429784.22,1294179311546.59,4814772083698.82,6150.96,152.94,51.52,4.567111077117614e+21,0.975,220861847.57,3469.0,158965579981.41,6189.0,1415890915204.95,7351.0,-71912476504.41,True
20220817,7352.0,0.0,7352.0,0.0,7352.0,0.0,5,True,True,True,X18121379,sub-A,1812137986978.26,66968223960.27,3007334555887.31,7389.22,34.21,0.95,3.230327965237513e+21,-0.0,0.0,7352.0,-58053298688.03,7404.0,155280114354.86,7423.0,-81505616225.61,True
20220817,7420.0,74679.18,7423.0,852510.16,7423.0,852510.16,5,True,True,True,X18121388,X8,1812137986978.26,64916637413615.87,2000704261522.08,7456.99,6.72,273.37,3.230327965237513e+21,-0.0,30689.26,7352.0,-58053298688.03,7404.0,155280114354.87,7423.0,-81504763715.45,True
20220817,7406.0,719489.43,7423.0,7241240.31,7423.0,7241240.31,5,True,True,True,X18121452,X72,1812137986978.26,2924761899684337.5,16935836722029.49,7625.73,40.1,8678.71,3.230327965237513e+21,-0.0,-164783.79,7352.0,-58053298541.07,7404.0,155280656438.71,7423.0,-81498374985.29,True
20220817,7352.0,14427274453.44,7423.0,20776039403.13,7423.0,20776039403.13,5,True,True,True,X18329140,X207760,1812137986978.26,21363083646.99,188477088797.44,7428.42,102.52,14.56,3.230327965237513e+21,-0.0,696761.81,7352.0,-43626024234.59,7404.0,175004171133.2,7423.0,-60729576822.48,True
20220817,7424.0,0.0,7711.0,29818597277.72,7711.0,29818597277.72,18,True,True,True,X18006935,X298185,1770874958110.44,34514898135.14,301104214959.15,7717.47,16.78,2.41,3.045336975844577e+21,-0.022,-51468.76,7424.0,55342792090.46,7697.0,169023495104.99,7711.0,-42919907133.48,True
20220817,7424.0,0.0,7606.0,76482824904.39,7663.0,7779693614.62,18,True,True,True,X18473577,X764828,1770874958110.44,51990486248.07,547635858846.43,7604.15,28.31,3.37,3.045336975844577e+21,-0.026,1022573.35,7424.0,55342792090.46,7697.0,153155650765.71,7711.0,-72665392561.0,True
20220817,7424.0,37680809369.42,7484.0,78409378230.3,7711.0,11799351821.28,18,True,True,True,X18492843,X784093,1770874958110.44,161701785127.79,69261716130.04,7439.59,36.79,107.64,3.045336975844577e+21,0.185,6458412.35,7424.0,93023601459.88,7440.0,178777629780.19,7711.0,-60939152589.92,True
20220817,7424.0,0.0,7424.0,0.0,7424.0,0.0,18,True,True,True,X17708749,sub-A,1770874958110.44,48575479837.95,667705420538.1,7649.74,32.16,2.93,3.045336975844577e+21,-0.001,0.0,7424.0,55342792090.46,7697.0,152775164551.65,7711.0,-72738504411.2,True
20220817,7712.0,0.0,7736.0,54227846384.52,7806.0,5420343881.93,7,True,True,True,X14943616,X542278,1440133789171.9,36245533085.95,374961898992.4,7738.88,32.25,3.91,3.8387882336827615e+21,0.021,945090.79,7712.0,-38483008735.43,7724.0,156565902725.08,7819.0,1715393081.68,True
20220817,7736.0,17086467877.57,7783.0,167676581540.13,7819.0,44597857218.03,7,True,True,True,X16078103,X1676765,1440133789171.9,170735332261.92,1087252072402.68,7778.85,21.67,4.27,3.838788233682761e+21,0.471,4818114.06,7712.0,-37548508624.41,7793.0,268594820512.95,7819.0,44010671762.67,True
20220817,7712.0,332107347735.42,7721.0,341007069492.53,7809.0,34867840169.73,7,True,True,True,X17811408,X3410070,1440133789171.9,356703422589.46,1373871927173.85,7709.66,38.56,12.55,3.838788233682761e+21,0.775,11363659.14,7712.0,293624338999.99,7724.0,496767066551.13,7819.0,20026065108.47,True
20220817,7778.0,30856419602.17,7819.0,306998791995.81,7819.0,306998791995.81,7,True,True,True,X17471325,X3069987,1440133789171.9,1032299512721.16,362153241003.46,7817.45,23.64,84.47,3.838788233682761e+21,0.665,3194581.25,7712.0,-38480202448.03,7817.0,338727763048.2,7819.0,306411606540.45,True
20220817,8777.0,95924986875.26,9146.0,558415780460.94,9215.0,524807057995.62,25,True,True,True,X23301455,X5584157,1771729736001.78,567220399915.53,3900438827853.12,9111.29,193.93,35.35,6.522415035301974e+21,0.863,83453886.22,7820.0,-75637091951.08,9145.0,774329196963.3,9215.0,497717730472.34,True
20220817,7908.0,106402.23,9121.0,931244540297.2,9215.0,891914349932.13,25,True,True,True,X27029742,X9312445,1771729736001.78,2043545787158.88,789403096742.64,8887.44,186.12,603.87,6.522415035301974e+21,0.943,160153720.96,7820.0,-75637084634.59,9145.0,1144219831319.99,9215.0,864825022408.85,True
20220817,9216.0,1101586242990.0,9216.0,1101586242990.0,9604.0,110293347036.7,36,True,True,True,X28979965,X11015862,1796410352214.73,1143479931038.16,6085279483062.16,9143.85,187.9,44.25,3.258117271629466e+21,0.972,109558080.36,9216.0,996043730048.19,9222.0,1262404793052.55,10331.0,-60408084588.85,True
20220817,9216.0,312282734143.32,9574.0,987448006223.57,10331.0,249347829998.08,36,True,True,True,X27838583,X9874480,1796410352214.73,1867017742392.48,931311232445.25,9366.43,183.68,461.5,3.258117271629466e+21,0.946,342348933.66,9216.0,206740221201.52,9624.0,1097412278182.83,10331.0,188939526007.55,True
20220817,9343.0,16011.45,9381.0,172712.46,9640.0,17307.4,36,True,True,True,X17964105,X1,1796410352214.73,796573.9,109545.73,9360.22,12.07,109.96,3.258117271629466e+21,-0.0,-198296.44,9216.0,-105542512941.81,9429.0,189332352673.39,10331.0,-60408303958.25,True
20220817,10332.0,0.0,10332.0,0.0,10332.0,0.0,14,True,True,True,X20700754,sub-A,2070075497151.74,40751283244.24,711288291092.46,10434.22,27.48,1.97,2.2906500632301307e+21,-0.0,0.0,10332.0,-70801693440.8,10431.0,131651169707.69,10583.0,5085066851.71,True
20220817,10332.0,0.0,10332.0,0.0,10332.0,0.0,14,True,True,True,X20700754,sub-A,2070075497151.74,60374189686.28,888830150984.29,10540.57,31.54,2.69,2.2906500632301307e+21,-0.0,0.0,10332.0,-70801693440.8,10431.0,131651169707.69,10583.0,5085066851.71,True
20220817,10332.0,0.0,10500.0,13389719790.68,10570.0,1307259453.65,14,True,True,True,X20834652,X133897,2070075497151.74,13523101333.68,118105453525.86,10495.64,32.0,4.59,2.2906500632301307e+21,0.01,575343.44,10332.0,-70801693440.8,10431.0,131651169707.69,10583.0,5594315510.56,True
20220817,10332.0,0.0,10430.0,24565366850.67,10501.0,2429021831.5,14,True,True,True,X20946408,X245653,2070075497151.74,24777138077.02,231379931013.82,10425.44,32.77,4.4,2.2906500632301307e+21,0.03,958141.37,10332.0,-70801693440.8,10431.0,156197452067.01,10583.0,5085664345.66,True
20220817,10584.0,0.0,10584.0,0.0,10584.0,0.0,10,True,True,True,X2649681,sub-A,264968127128.87,40841355667.96,815597063960.45,10553.46,32.1,2.01,2.5800002195676935e+21,-0.0,0.0,10584.0,21963278445.17,10632.0,138072257685.15,13024.0,-143092942757.3,True
20220817,10679.0,56076105993.02,12953.0,1574087188902.67,13024.0,1551193598252.56,10,True,True,True,X18390553,X15740871,264968127128.87,668529678207953.5,1254530689065.57,10693.56,7.26,4846.14,2.5800002195676935e+21,0.996,76773591.3,10584.0,21963278445.17,12973.0,1677392009431.56,13024.0,1408100655495.26,True
20220817,10584.0,1756150015324.4,10633.0,1827559135033.22,12953.0,48830226724.08,10,True,True,True,X20925272,X18275591,264968127128.87,6595814908953.35,1239751592478.57,10482.65,94.06,627.2,2.5800002195676935e+21,0.997,113500643.31,10584.0,1778113293769.57,10632.0,1965589001777.38,13024.0,-99488995889.24,True
20220817,13025.0,0.0,13125.0,54704779741.59,13168.0,16482737835.89,9,True,True,True,X19000436,X547047,1845338830916.32,55284294158.64,467766373963.13,13120.9,27.5,4.07,3.5850802306193854e+21,-0.328,1308601.66,13025.0,23226232541.38,13103.0,159505397954.59,13168.0,-144309562362.79,True
20220817,13080.0,2820.64,13163.0,28473.17,13168.0,28321.47,9,True,True,True,X18453388,M2,1845338830916.32,63584.07,23875.88,13124.89,29.95,99.96,3.5850802306193854e+21,-0.014,-1465004.88,13025.0,23226232560.24,13074.0,148012243302.43,13168.0,-160792271877.21,True
20220817,13025.0,0.0,13025.0,0.0,13025.0,0.0,9,True,True,True,X18453388,sub-A,1845338830916.32,37270705039.84,711166920547.27,13081.24,21.62,1.42,3.5850802306193854e+21,-0.014,0.0,13025.0,23226232541.38,13074.0,148012241407.02,13168.0,-160792300198.68,True
20220817,13169.0,0.0,13169.0,0.0,13169.0,0.0,9,True,True,True,X18424720,sub-A,1842472043124.11,4.8193585173151515e+19,41712765862469.29,13305.13,0.08,113288.02,1.838384895987914e+21,-0.0,0.0,13169.0,-17485714999.11,13207.0,85855471524.33,13300.0,-7652951327.24,True
20220817,13169.0,0.0,13169.0,0.0,13169.0,0.0,9,True,True,True,X18424720,sub-A,1842472043124.11,6.115654637551412e+17,2837379720891.18,13311.99,0.47,126640.36,1.838384895987914e+21,-0.0,0.0,13169.0,-17485714999.11,13207.0,85855471524.33,13300.0,-7652951327.24,True
20220817,13301.0,416184975281.81,13337.0,437598222143.8,13420.0,338587121775.6,6,True,True,True,X18254188,X4375982,1387820592901.2,454544123314.52,1927743380851.39,13306.75,110.96,32.79,2.626539217275927e+21,0.22,27438019.69,13301.0,453797634206.22,13338.0,591320136054.18,13420.0,278228717182.83,True
20220817,13301.0,6601743595.71,13420.0,45896553545.48,13420.0,45896553545.48,6,True,True,True,X14337171,X458965,1387820592901.2,197519370907.15,38809064945.81,13387.97,65.26,416.27,2.626539217275927e+21,0.051,1743520.56,13301.0,44214402520.12,13338.0,169508797472.97,13420.0,-14461851047.3,True
20220817,13375.0,1255960450.57,13407.0,13963967650.88,13420.0,13919230524.88,6,True,True,True,X14017845,X139639,1387820592901.2,2730850683039.49,7032843811.68,13384.4,6.99,3400.9,2.626539217275927e+21,0.013,442825.19,13301.0,37612658924.41,13338.0,153727304142.74,13420.0,-46439174067.9,True
20220817,13301.0,0.0,13326.0,25329.83,13332.0,10947.2,6,True,True,True,X13878206,M2,1387820592901.2,23773.58,222364.64,13374.04,53.38,7.15,2.626539217275927e+21,-0.0,99498.36,13301.0,37612658924.41,13338.0,153727323067.41,13420.0,-60358386442.46,True
20220817,13626.0,4600018031.6,13668.0,48854160152.99,13780.0,6768704593.82,20,True,True,True,X18876129,X488541,1838758739946.73,111051324433.45,40535715858.78,13648.99,15.11,51.88,2.0709045677547305e+21,0.101,1981338.35,13421.0,60777601177.25,13711.0,166305315639.2,13780.0,23211986867.98,True
