date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220820,1515.0,45939938578.52,1806.0,458548392933.8,1806.0,458548392933.8,27,True,True,True,X5020418,X4585483,43493466453.71,2776052608124.47,299512406984.96,1680.75,117.79,1368.35,1.2959678909159008e+21,0.948,111751429.26,1412.0,28713433475.64,1805.0,501669345598.58,1806.0,470094265611.6,True
20220820,1412.0,83192216936.23,1606.0,290216065999.52,1806.0,200024545719.27,27,True,True,True,X3337095,X2902160,43493466453.71,801381898829.32,217760134782.49,1481.31,87.85,405.17,1.2959678909159008e+21,0.699,152356132.63,1412.0,105355536679.74,1673.0,413553621138.06,1806.0,211570418397.07,True
20220820,1412.0,948012579068.61,1412.0,948012579068.61,1806.0,297308008467.5,27,True,True,True,X9915060,X9480125,43493466453.71,1884423721154.88,1019224661878.14,1171.98,135.57,314.14,1.2959678909159008e+21,0.968,265989226.14,1412.0,970175898812.12,1424.0,1005624589762.45,1806.0,308853881145.3,True
20220820,1448.0,5227681.99,1784.0,51904140.68,1806.0,51759646.36,27,True,True,True,X435453,X519,43493466453.71,361130089.28,30428616.78,1584.63,101.24,1505.89,1.2959678909159008e+21,0.0,-12110185.49,1412.0,22165930449.94,1673.0,142645939134.46,1806.0,11597632324.16,True
20220820,1807.0,1006894452653.97,1845.0,1014108312212.45,1902.0,997938976682.49,7,True,False,True,X10142196,X10141083,111377741.52,1105035225406.76,2886832577116.78,1722.55,295.21,141.63,1.0141484577676444e+21,0.018,95455580.78,1807.0,967653209660.83,1824.0,1095522167180.36,1902.0,983334117863.95,True
20220820,1903.0,173451.39,1903.0,173451.39,1924.0,16806.79,8,True,True,True,X10040079,X1,1004007735011.21,218590.07,1366322.2,1892.06,12.74,2.55,1.151017773661242e+21,-0.0,-13861.14,1903.0,-25358443019.02,1930.0,71227982762.13,2022.0,-1791527491.62,True
20220820,2007.0,458316.44,2022.0,4870474.39,2022.0,4870474.39,8,True,True,True,X10040126,X48,1004007735011.21,104169728408185.78,2739877564278.95,2179.33,32.94,1569.57,1.151017773661242e+21,-0.0,-72791.44,1903.0,-25358616470.41,1930.0,71227977319.21,2022.0,-1786657017.23,True
20220820,2020.0,2476979512.25,2022.0,76143179818.52,2022.0,76143179818.52,8,True,True,True,X10801509,X761431,1004007735011.21,32305131611067.94,142990473825.27,2022.71,1.14,322.33,1.151017773661242e+21,0.042,-1502.89,1903.0,-25358616470.41,2022.0,74351652326.91,2022.0,74351652326.91,True
20220820,1903.0,0.0,1903.0,0.0,1903.0,0.0,8,True,True,True,X10040077,sub-A,1004007735011.21,31290742034.41,987816961105.15,1779.47,72.71,2.89,1.151017773661242e+21,-0.0,0.0,1903.0,-25358616470.41,1930.0,71227977319.1,2022.0,-1791527491.62,True
20220820,2023.0,13231.82,2130.0,30322.14,2130.0,30322.14,8,True,True,True,X9250731,M3,925073123612.29,783466.11,54837.67,2232.29,181.17,3244.02,1.0951819712396649e+21,-0.0,9322.03,2023.0,5335225148.39,2114.0,106258694532.1,2130.0,-44155182895.4,True
20220820,2123.0,0.01,2130.0,0.06,2130.0,0.06,8,True,True,True,X9250731,sub-A,925073123612.29,9133969701876.64,1739237607290.17,2302.8,22.8,150.1,1.0951819712396649e+21,-0.0,2645.57,2023.0,5335211916.57,2114.0,106258667277.92,2130.0,-44155213217.48,True
20220820,2023.0,4006516933.16,2023.0,4006516933.16,2059.0,394872806.36,8,True,True,True,X9290796,X40065,925073123612.29,2232667084990.67,983330207191.82,1925.77,5.46,15.54,1.0951819712396649e+21,0.001,103077.96,2023.0,9341728849.73,2114.0,106270123450.38,2130.0,-44151122582.23,True
20220820,2023.0,50682729521.0,2094.0,81115417329.34,2130.0,72844875386.02,8,True,True,True,X10061885,X811154,925073123612.29,99035443210.39,144806591221.61,2053.03,65.0,55.71,1.0951819712396649e+21,0.065,5623909.23,2023.0,56017941437.57,2114.0,184682971086.05,2130.0,28689662168.48,True
20220820,2404.0,7229633645.25,2554.0,71485144993.92,2706.0,7083869313.5,20,True,False,True,X10810596,X714851,1009574487904.93,72770046668.26,467018571206.92,2540.94,69.11,13.5,1.4031966268216828e+21,0.268,8565244.49,2395.0,-15355310658.83,2511.0,158701757212.26,2718.0,41468358774.76,True
20220820,2719.0,0.0,2719.0,0.0,2719.0,0.0,6,True,False,True,X10065619,sub-A,1006561959584.49,3950629883.29,122884564761.75,2787.3,29.54,1.19,1.323179753065806e+21,0.0,0.0,2719.0,51793753306.13,2779.0,85479178110.82,2814.0,-69662362416.52,True
20220820,2895.0,3317.72,2910.0,35722.29,2910.0,35722.29,7,True,True,True,X10106520,M3,1010652013931.36,61330716751390.23,44944290439802.4,3159.86,40.75,69.69,1.1885692539312656e+21,-0.0,-70299.3,2815.0,-534765396.2,2868.0,97429284896.76,2910.0,-31393487.75,True
20220820,2909.0,1632.78,2910.0,29467270181.39,2910.0,29467270181.39,7,True,True,True,X10401192,X294672,1010652013931.36,1.244208387956992e+17,23886469464359.36,2910.98,0.3,1982.34,1.1885692539312656e+21,0.007,-10828.27,2815.0,-534765396.2,2868.0,97429284863.99,2910.0,29435840971.35,True
20220820,2815.0,0.0,2815.0,0.0,2815.0,0.0,7,True,True,True,X10106520,sub-A,1010652013931.36,1569493323347491.5,17414581695163.63,3106.56,8.14,919.52,1.1885692539312656e+21,-0.0,0.0,2815.0,-534765396.2,2868.0,97429284863.99,2910.0,-31429210.04,True
20220820,3022.0,6779010662.92,3222.0,67468119699.42,3330.0,34786654635.47,23,True,False,True,X10851071,X674681,1017639078770.46,69153864306.9,372453150873.3,3201.42,91.5,21.29,1.522554244689205e+21,0.289,9385358.09,2911.0,24500325526.41,3279.0,162224080409.23,3330.0,32332600917.04,True
20220820,3331.0,0.0,3331.0,0.0,3331.0,0.0,17,True,True,True,X10708467,sub-A,1070846753803.14,24530023955.14,767166290695.6,3544.4,25.78,1.03,1.8298935172095305e+21,-0.0,0.0,3331.0,9938384850.87,3524.0,145780755556.59,3606.0,-43875800881.79,True
20220820,3587.0,22279.04,3606.0,205867.9,3606.0,205867.9,17,True,True,True,X10708469,X2,1070846753803.14,68970568.68,144535.91,3600.62,9.56,5715.85,1.8298935172095305e+21,-0.0,-200892.39,3331.0,9938384850.87,3524.0,145780755556.59,3606.0,-43875595013.89,True
20220820,3331.0,0.0,3452.0,31380889247.74,3525.0,3155144512.45,17,True,True,True,X11022276,X313808,1070846753803.14,23800552023.92,228855225774.66,3469.78,25.64,3.34,1.8298935172095305e+21,0.041,1144003.82,3331.0,9938384850.87,3524.0,149187102287.17,3606.0,-43875750668.8,True
20220820,3623.0,730.0,3702.0,7197.22,3702.0,7197.22,7,True,True,True,X10569522,C7,1056952257257.48,256012.93,145384.77,3873.86,90.76,200.32,2.0803924020080597e+21,-0.0,33534.56,3607.0,-7431871549.85,3666.0,95835072637.91,3702.0,-88030609794.69,True
20220820,3640.0,1647155587.9,3669.0,16073386010.0,3702.0,15453108396.59,7,True,True,True,X10730256,X160733,1056952257257.48,715677081717.97,8268002607.45,3649.2,7.18,779.06,2.0803924020080597e+21,0.024,580538.07,3607.0,-7431871936.83,3666.0,111858775132.67,3702.0,-72577508595.32,True
20220820,3607.0,0.0,3607.0,0.0,3607.0,0.0,7,True,True,True,X10569522,sub-A,1056952257257.48,2992599636901728.0,4826298243124.36,3881.84,10.07,7826.97,2.0803924020080597e+21,-0.0,0.0,3607.0,-7431871971.39,3666.0,95835069871.81,3702.0,-88030616991.91,True
20220820,3703.0,40103562333.64,3798.0,108210677331.29,3798.0,108210677331.29,5,True,True,True,X3666679,X1082106,258457227252.86,168308366452.85,1011186536735.34,3887.95,122.64,25.58,1.9458680187515914e+21,0.172,8631191.49,3703.0,-44527949327.92,3782.0,189039003611.36,3798.0,120759822331.47,True
20220820,3703.0,403931922262.05,3703.0,403931922262.05,3798.0,298204016680.81,5,True,True,True,X6623891,X4039319,258457227252.86,470999896619.41,966696351653.36,3591.62,144.97,88.52,1.9458680187515914e+21,0.338,36253462.38,3703.0,319300410600.49,3716.0,495565421918.98,3798.0,310753161680.99,True
20220820,3703.0,364112981941.92,3747.0,380544560280.67,3798.0,362758010883.3,5,True,True,True,X6390017,X3805445,258457227252.86,794650418971.3,333258662639.2,3627.02,98.67,294.89,1.9458680187515914e+21,0.014,37612466.86,3703.0,279481470280.35,3716.0,473189610427.55,3798.0,375307155883.47,True
20220820,3897.0,14821.97,3928.0,146345.63,3978.0,144965.4,12,True,True,True,X10270062,X1,1027006082897.79,44916440.32,73523.26,3905.48,6.64,5087.26,2.1024924681505142e+21,-0.002,-1133830.66,3799.0,-51400706271.41,3896.0,148325482253.74,3978.0,59980595674.3,True
20220820,3799.0,11432770346.28,3799.0,11432770346.28,3978.0,7469742326.34,12,True,True,True,X10384388,X114327,1027006082897.79,15018937952.06,36745543996.14,3454.82,315.78,161.76,2.1024924681505142e+21,0.014,844541.74,3799.0,-39967935925.13,3896.0,157676034727.04,3978.0,67450193035.25,True
20220820,4004.0,3923571050.72,4040.0,40436207050.87,4093.0,3959361544.31,8,True,False,True,X10388055,X404362,998369386406.72,53832734975.69,59012733170.03,4029.03,14.81,16.94,1.6489881190973458e+21,0.104,1296470.48,3979.0,-49491639824.69,4030.0,113095823554.21,4098.0,-10112062187.97,True
