date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220827,6.0,0.0,19.0,17570.0,76.0,17175.76,3,True,False,True,X43936154,M1,4393615450994.55,1997514285.93,8787.98,18.15,0.01,2511.73,7.325956843397817e+21,-0.0,-20668.35,6.0,49046170099.2,43.0,191565213067.95,76.0,12828396661.7,True
20220827,320.0,118474.83,332.0,949235.43,365.0,940075.74,13,True,True,True,X43553841,X9,4355383198255.62,523720446.74,475952.78,322.82,2.45,3372.93,9.381131434604283e+21,-0.016,-843956.8,77.0,191941439016.62,157.0,277950354786.36,365.0,-44022990975.04,True
20220827,77.0,2999446.5,275.0,4969265.43,365.0,4817809.6,13,True,True,True,X43553881,X49,4355383198255.62,34847682.33,2909731.3,65.1,106.16,1593.53,9.381131434604283e+21,-0.016,-1187894.75,77.0,191944438463.13,157.0,277954692369.38,365.0,-44019113241.17,True
20220827,239.0,80590.05,270.0,781080.58,365.0,697566.06,13,True,True,True,X43553839,X7,4355383198255.62,34107828.18,401986.41,248.83,7.69,818.04,9.381131434604283e+21,-0.016,-2242148.85,77.0,191941439016.62,157.0,277950354786.36,365.0,-44023233484.72,True
20220827,367.0,0.0,478.0,438231653359.09,560.0,43703765224.21,7,True,True,True,X47822852,X4382316,4344053612543.92,264813661285.92,2809214910257.41,473.23,42.83,5.06,1.2638398832653992e+22,0.069,3512807.39,367.0,-57932030512.67,521.0,371937598393.59,573.0,119345313237.33,True
20220827,367.0,0.0,367.0,0.0,367.0,0.0,7,True,True,True,X43440536,sub-A,4344053612543.92,191886337565.61,2633980309405.91,482.3,46.93,4.28,1.2638398832653992e+22,-0.006,0.0,367.0,-57932030512.67,473.0,342425391362.33,573.0,95716198104.8,True
20220827,367.0,0.0,367.0,0.0,367.0,0.0,7,True,True,True,X43440536,sub-A,4344053612543.92,27849274838.4,525529626731.92,410.78,24.38,1.62,1.2638398832653992e+22,-0.006,0.0,367.0,-57932030512.67,473.0,342425391362.33,573.0,95716198104.8,True
20220827,367.0,0.0,367.0,0.0,367.0,0.0,7,True,True,True,X43440536,sub-A,4344053612543.92,196265145024.52,2739479267638.9,539.63,62.35,5.6,1.2638398832653992e+22,-0.006,0.0,367.0,-57932030512.67,473.0,342425391362.33,573.0,95716198104.8,True
20220827,574.0,945463828401.99,640.0,1019201671834.24,1137.0,368836175847.49,24,True,True,True,X45427717,X10192016,3523570073400.97,2548548991345.39,802036483822.51,494.35,107.47,428.01,6.644431612622804e+21,0.879,144518804.51,574.0,958952875817.78,618.0,1211466059411.53,1137.0,323560141041.49,True
20220827,574.0,0.0,1077.0,9960525797.69,1137.0,9947666416.91,24,True,True,True,X35335305,X99605,3523570073400.97,2.584051253144792e+17,4980297365.76,1076.68,0.0,46444.36,6.644431612622805e+21,0.001,141694.05,574.0,13489047415.79,936.0,228084492307.83,1137.0,-35328368389.08,True
20220827,1138.0,38051895314.32,1326.0,223397189547.48,1509.0,42076797749.46,17,True,False,True,X40878391,X2233971,3864442006992.34,227107334457.88,1519959410640.01,1307.72,98.4,18.43,6.295003374541879e+21,0.373,18622222.06,1138.0,-10230825351.71,1313.0,433369516445.16,1509.0,29708627773.29,True
20220827,1646.0,1.77,1647.0,76629714677.34,1693.0,7594360405.68,16,True,True,True,X33093317,X766297,3232702037395.63,5292778763852.87,40037182363.84,1646.78,0.12,19.62,4.550743246840355e+21,0.032,530648.19,1510.0,67233865238.95,1530.0,191202727404.17,1893.0,138684115863.27,True
20220827,1510.0,594980672226.16,1510.0,594980672226.16,1893.0,258051808598.83,16,True,True,True,X38276827,X5949806,3232702037395.63,18262393690457.26,355718069300.77,1427.99,7.13,458.48,4.550743246840355e+21,0.674,58810631.81,1510.0,662214537465.11,1530.0,760786882934.29,1893.0,396735640175.51,True
20220827,1510.0,74947827589.31,1779.0,238557434861.52,1893.0,196043971686.63,16,True,True,True,X34712594,X2385574,3232702037395.63,257073009550.7,732210067267.41,1714.24,168.44,74.12,4.5507432468403543e+21,0.36,27636148.52,1510.0,142181692828.26,1766.0,389276187358.13,1893.0,334727803263.31,True
20220827,1523.0,11182350659.28,1603.0,112493510863.33,1684.0,11339462847.04,16,True,True,True,X33451955,X1124935,3232702037395.63,116141809767.88,543196190175.74,1593.61,36.3,9.73,4.550743246840355e+21,0.24,3980762.0,1510.0,72164872945.15,1619.0,285797595781.1,1893.0,138683831626.07,True
20220827,2069.0,810827032.47,2096.0,8031610012.05,2123.0,764619124.29,16,True,False,True,X35926780,X80316,3584646484310.12,8189572971.13,50536123783.92,2093.29,12.28,2.49,1.5175809170300811e+22,0.0,175718.81,1894.0,20684326236.75,1971.0,285701171939.88,2313.0,-112258788997.62,True
20220827,2390.0,7940100397.99,2398.0,72313292268.25,2406.0,7977916593.01,3,True,True,True,X34934980,X723132,3421184733427.69,82250345548.69,172779276068.96,2395.88,3.34,1.99,3.6116241017359324e+21,0.101,254289.38,2362.0,87427571259.74,2363.0,147273030244.08,2433.0,-28727417698.57,True
20220827,2402.0,5828279.62,2423.0,53630307.57,2433.0,52467878.4,3,True,True,True,X34212383,X536,3421184733427.69,1404880153.09,28085213.32,2409.03,5.6,350.91,3.6116241017359324e+21,-0.0,-30568.1,2362.0,87427571259.74,2363.0,147273030244.08,2433.0,-28674961197.73,True
20220827,2410.0,23851.85,2433.0,226158.11,2433.0,226158.11,3,True,True,True,X34211849,X2,3421184733427.69,2832013.97,224890.63,2431.99,13.72,216.48,3.6116241017359324e+21,-0.0,16739.08,2362.0,87427571259.81,2363.0,147273030244.19,2433.0,-28727202918.03,True
20220827,2567.0,12363154005.99,2596.0,118525058388.63,2697.0,36698638397.46,8,True,True,True,X35469639,X1185250,3428438931218.04,538245582176.18,75459130877.85,2579.62,9.25,82.65,3.1232238147964706e+21,0.348,3565078.71,2434.0,66499545344.46,2583.0,202907705485.64,2697.0,32615602278.06,True
20220827,2434.0,0.0,2670.0,24632294696.77,2697.0,24624521048.19,8,True,True,True,X34530712,X246322,3428438931218.04,1.8613165720956895e+19,12316245716.81,2669.32,0.0,85541.17,3.1232238147964706e+21,0.018,232096.46,2434.0,66499545344.46,2464.0,137767855891.33,2697.0,20541484928.79,True
20220827,2434.0,0.0,2498.0,78678284866.68,2697.0,78189841940.08,8,True,True,True,X35071172,X786782,3428438931218.04,1.9500115448574704e+16,39340498014.82,2496.9,0.05,31955.28,3.1232238147964706e+21,0.264,5935082.11,2434.0,66499545344.46,2583.0,193874965258.96,2697.0,74106805820.69,True
