date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,active_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20240409,55.0,222.32,275.0,243.95,3295.0,200.03,15,False,False,True,B2,B2,0.0,10270.59,125.67,-130.35,146.42,14997.17,41.482,0.816,3808.35,55.0,219.44,195.0,257.15,3295.0,199.45,True
20240409,6295.0,11.28,7515.0,20.32,9955.0,2.04,19,False,True,True,B2,A2,192.66,20.66,138.21,7317.25,1112.35,208.38,28.462,0.571,174.71,6295.0,10.38,7555.0,29.24,10255.0,-6.55,True
20240409,6295.0,0.0,8895.0,0.65,9725.0,0.06,19,False,True,True,B1,sub-A,192.66,0.65,5.69,8843.39,380.6,54.63,28.462,0.003,-2.61,6295.0,-0.9,6655.0,12.12,10255.0,-7.67,True
20240409,11675.0,3.26,11775.0,31.34,12265.0,3.13,10,False,True,True,B2,A3,202.09,100.37,22.22,11725.39,35.73,202.29,31.049,0.669,39.47,10375.0,6.1,11805.0,36.77,12415.0,7.15,True
20240409,10375.0,0.0,11005.0,6.8,11135.0,0.68,10,False,True,True,B2,sub-A,202.09,6.88,62.51,10992.76,61.71,8.51,31.049,0.065,6.43,10375.0,6.1,11645.0,17.14,12415.0,5.66,True
20240409,24935.0,3.65,25235.0,36.68,28135.0,4.69,16,False,True,True,B2,A3,227.41,266.48,21.37,25055.67,89.12,1392.93,35.001,0.766,242.08,24295.0,1.3,25435.0,48.71,28135.0,-1.04,True
20240409,24305.0,1.23,24425.0,16.21,25805.0,1.61,16,False,True,True,B2,A1,227.41,126.88,9.35,24356.79,34.67,589.98,35.001,0.326,48.62,24295.0,1.98,24415.0,29.04,28135.0,-5.7,True
20240409,28685.0,0.01,30085.0,63.98,30225.0,63.98,4,False,True,False,B2,A6,229.5,164285.23,32.01,29361.38,182.82,1175887.55,45.599,0.952,175.82,28255.0,-1.53,29755.0,78.51,30225.0,65.3,True
20240409,28575.0,1.29,29575.0,12.34,30225.0,2.86,4,False,True,False,B2,A1,229.5,52.65,25.83,28905.0,173.87,444.24,45.599,0.338,18.19,28255.0,-1.53,29755.0,23.74,30225.0,4.18,True
20240409,32235.0,27.05,32665.0,266.64,35655.0,30.15,5,False,True,True,B5,B2,259.06,1298.07,167.03,32424.02,137.62,1340.46,171.564,0.974,1575.19,31075.0,7.91,32545.0,275.68,37375.0,-19.73,True
20240409,31355.0,14.93,31525.0,138.79,32305.0,13.88,5,False,True,True,B3,B1,259.06,433.2,99.02,31437.45,59.16,324.38,171.564,0.831,248.06,31075.0,7.91,31535.0,165.08,37375.0,-28.08,True
20240409,37875.0,5.03,38065.0,57.17,38265.0,5.08,7,False,False,True,B2,A5,241.22,58.45,341.25,38051.17,86.6,18.59,117.467,0.66,54.73,37495.0,0.89,38075.0,78.47,39415.0,-17.05,True
20240409,42095.0,6.22,42635.0,62.03,43595.0,3.79,6,False,False,True,B3,A6,249.2,78.46,109.41,42532.7,252.84,227.24,165.742,0.736,79.22,41685.0,13.66,42625.0,76.06,44455.0,-13.29,True
20240409,46995.0,2.74,47055.0,36.54,47285.0,3.6,12,False,True,True,B2,A3,211.11,98.2,27.92,47028.77,21.0,92.54,45.912,0.441,21.93,45655.0,9.74,47125.0,47.11,48535.0,-4.21,True
20240409,45655.0,6.63,46835.0,55.91,48115.0,5.68,12,False,True,True,B2,A5,211.11,58.84,210.38,46661.64,554.35,194.32,45.912,0.883,369.29,45655.0,16.37,47125.0,76.41,48535.0,-3.09,True
20240409,58585.0,1.96,58945.0,19.33,60335.0,1.93,14,False,True,True,B2,A1,237.56,53.18,14.52,58765.79,125.06,574.03,29.812,0.551,68.91,57615.0,0.49,58995.0,30.18,60655.0,-7.21,True
20240409,59445.0,0.77,59695.0,7.56,60655.0,2.11,14,False,True,True,B2,sub-A,237.56,35.26,4.78,59553.23,78.66,726.73,29.812,0.177,24.43,57615.0,0.49,59725.0,16.23,60655.0,-6.21,True
20240409,57615.0,0.0,58385.0,6.7,59335.0,0.68,14,False,True,True,B2,sub-A,237.56,244949.95,3.38,58381.57,0.0,414.28,29.812,0.077,9.62,57615.0,0.49,58405.0,16.39,60655.0,-8.29,True
